"UI92"	"UI93"	"UI96"	"N92"	"N93"	"WT96"	"WT91"	"WT94"	"N95"
"ENSG00000250569.1"	10	8	15	2	3	7	2	1	2
"ENSG00000085719.13"	889	928	1188	647	1160	1019	417	611	861
"ENSG00000286984.1"	34	11	27	14	18	13	17	8	17
"ENSG00000248231.1"	5	5	14	4	3	6	0	7	4
"ENSG00000251136.9"	225	187	192	123	214	168	107	171	134
"ENSG00000104312.8"	116	107	126	100	136	98	64	88	73
"ENSG00000164823.11"	131	88	93	107	113	97	46	63	114
"ENSG00000104320.14"	93	62	68	48	94	55	29	63	51
"ENSG00000104325.7"	207	199	246	172	265	326	119	155	186
"ENSG00000180694.14"	448	497	562	320	374	428	322	393	265
"ENSG00000155099.8"	80	55	55	79	62	63	46	35	52
"ENSG00000253738.2"	146	102	119	96	118	125	63	82	84
"ENSG00000155100.11"	50	31	32	31	28	39	15	21	17
"ENSG00000205133.12"	5	15	5	13	4	7	7	7	6
"ENSG00000188343.13"	18	13	18	3	8	16	6	6	10
"ENSG00000183808.11"	641	478	695	323	524	409	200	303	426
"ENSG00000164953.16"	94	60	89	31	56	24	15	22	32
"ENSG00000164951.16"	574	679	933	989	1847	1735	692	1229	1654
"ENSG00000264448.5"	10	9	15	8	4	8	7	8	9
"ENSG00000079112.10"	7974	7507	9102	8329	11273	8149	4238	6531	8397
"ENSG00000249510.1"	34	29	25	28	57	38	9	23	44
"ENSG00000164949.8"	152	138	133	759	685	965	688	712	815
"ENSG00000265817.4"	27	9	15	5	15	9	4	9	3
"ENSG00000164944.12"	368	247	404	239	359	308	171	194	230
"ENSG00000253704.2"	19	17	19	3	3	7	2	2	0
"ENSG00000261437.1"	65	60	53	7	25	14	6	6	9
"ENSG00000104413.18"	1240	1034	1700	993	1240	1419	674	829	1177
"ENSG00000241003.1"	26	15	23	7	19	18	9	15	22
"ENSG00000156162.16"	478	297	463	210	345	323	157	201	207
"ENSG00000164941.14"	572	530	625	220	371	349	158	217	201
"ENSG00000175305.17"	24	14	18	5	12	24	7	12	12
"ENSG00000156170.13"	172	162	160	125	173	160	87	86	86
"ENSG00000164938.14"	647	744	908	260	493	538	211	356	261
"ENSG00000245080.7"	17	29	15	3	23	22	10	17	11
"ENSG00000254248.1"	2	6	6	4	4	15	4	3	2
"ENSG00000175895.4"	316	275	314	219	370	403	190	251	238
"ENSG00000156467.10"	348	282	327	325	274	357	248	242	257
"ENSG00000156469.9"	57	61	61	22	41	23	15	23	19
"ENSG00000156471.13"	1558	1463	1524	1611	1532	1557	1276	1212	993
"ENSG00000169439.12"	342	277	236	337	271	231	260	188	209
"ENSG00000104324.16"	562	452	431	615	495	467	480	358	320
"ENSG00000147649.10"	1032	885	1292	704	1015	774	361	566	824
"ENSG00000104341.17"	917	661	737	771	658	812	482	509	488
"ENSG00000132561.14"	66	50	46	52	88	42	27	37	43
"ENSG00000156482.11"	6582	5329	6213	7428	6284	6952	5556	5130	4152
"ENSG00000245970.2"	28	4	2	0	2	61	2	1	2
"ENSG00000207067.1"	31	25	32	40	33	37	32	20	29
"ENSG00000132541.11"	59	58	64	61	77	98	42	44	56
"ENSG00000104356.11"	53	49	78	31	26	17	9	19	31
"ENSG00000104361.10"	34	9	23	8	16	16	14	14	14
"ENSG00000104375.17"	280	184	257	221	365	303	156	234	225
"ENSG00000164920.9"	155	182	285	51	112	114	63	97	56
"ENSG00000132549.18"	625	277	475	312	549	374	224	279	283
"ENSG00000164919.11"	639	580	497	566	497	557	568	352	340
"ENSG00000147669.11"	335	284	305	315	360	326	229	259	226
"ENSG00000104450.13"	369	268	299	453	488	360	214	265	462
"ENSG00000202310.1"	4	4	3	11	14	9	2	4	15
"ENSG00000199667.1"	1	4	2	12	15	5	3	0	8
"ENSG00000034677.13"	555	334	366	1209	1439	1019	583	692	1625
"ENSG00000253666.2"	23	22	12	17	14	10	9	16	28
"ENSG00000186106.11"	133	103	172	82	141	159	48	69	119
"ENSG00000070756.16"	14190	11943	13283	16415	15093	14782	9671	10892	10213
"ENSG00000164924.18"	3823	3006	4231	6320	5660	4967	2914	3488	5522
"ENSG00000253395.1"	21	12	14	9	1	1	12	3	5
"ENSG00000261087.1"	28	9	28	7	25	31	4	19	22
"ENSG00000120963.12"	877	641	631	943	781	642	441	523	566
"ENSG00000083307.12"	536	573	643	431	670	616	319	495	359
"ENSG00000048392.12"	152	90	126	83	122	96	53	62	79
"ENSG00000246263.3"	29	19	23	22	11	10	7	12	3
"ENSG00000104517.13"	766	448	613	583	902	604	390	443	455
"ENSG00000155090.15"	730	346	495	985	657	445	353	408	781
"ENSG00000253669.4"	177	60	46	132	58	53	56	47	43
"ENSG00000155096.14"	980	923	1277	1123	1214	916	525	743	1020
"ENSG00000253320.7"	41	28	50	6	19	18	17	16	14
"ENSG00000155097.12"	415	272	368	230	399	356	214	280	270
"ENSG00000247081.8"	38	32	39	26	20	51	17	12	11
"ENSG00000164930.12"	160	142	175	79	150	160	65	117	94
"ENSG00000164933.12"	66	49	46	60	76	57	33	33	39
"ENSG00000164934.14"	137	81	95	87	97	80	57	61	67
"ENSG00000147650.11"	89	80	118	95	133	126	68	95	105
"ENSG00000164830.18"	166	82	87	99	158	117	56	104	83
"ENSG00000104408.10"	1392	1031	1171	1006	1294	1357	662	760	1007
"ENSG00000104412.8"	58	48	47	47	56	65	28	27	37
"ENSG00000120526.11"	74	63	84	60	92	101	42	62	64
"ENSG00000120533.13"	236	277	309	207	319	291	158	233	188
"ENSG00000147654.15"	159	111	149	59	87	74	30	47	41
"ENSG00000147642.17"	629	798	384	508	750	448	312	500	264
"ENSG00000248050.1"	10	13	12	8	4	6	7	9	5
"ENSG00000147677.11"	1256	1117	1290	1382	1557	1447	635	947	1189
"ENSG00000147679.12"	105	77	107	57	64	65	38	63	58
"ENSG00000164754.15"	505	368	419	538	764	589	317	411	478
"ENSG00000164758.7"	39	31	43	72	94	90	74	68	60
"ENSG00000182197.12"	1329	1099	1067	2242	2252	1658	1232	1611	1551
"ENSG00000177570.14"	146	74	139	70	156	121	44	73	72
"ENSG00000281641.3"	30	8	11	8	21	17	11	7	15
"ENSG00000164761.9"	865	516	1087	596	778	624	250	460	1156
"ENSG00000147676.14"	1496	1121	1785	1124	1335	1433	687	843	1163
"ENSG00000064313.12"	262	139	206	162	216	183	90	137	117
"ENSG00000155792.10"	101	182	193	56	137	140	47	97	78
"ENSG00000254343.2"	18	37	40	3	32	26	8	10	18
"ENSG00000172172.8"	190	157	228	172	185	222	116	116	167
"ENSG00000172167.8"	13	11	27	5	7	6	6	3	11
"ENSG00000172164.15"	2030	1406	2141	2028	1532	1795	987	1058	1640
"ENSG00000272502.1"	320	125	263	305	128	133	127	109	143
"ENSG00000178764.8"	732	642	711	845	1006	846	540	702	670
"ENSG00000253372.5"	46	43	38	37	67	33	16	25	35
"ENSG00000136986.10"	761	713	730	883	960	840	598	617	521
"ENSG00000156787.17"	72	61	64	37	32	52	27	29	26
"ENSG00000189376.12"	69	71	64	30	39	27	21	30	28
"ENSG00000165156.15"	290	140	232	192	271	212	108	158	142
"ENSG00000156802.13"	179	90	193	116	145	172	82	109	140
"ENSG00000156795.8"	106	85	96	61	47	63	43	30	36
"ENSG00000156804.7"	12	22	24	7	23	12	11	15	6
"ENSG00000104537.17"	59	31	62	4	19	30	7	9	19
"ENSG00000176853.16"	568	342	443	492	642	400	246	332	341
"ENSG00000253227.2"	29	18	21	65	37	17	42	23	24
"ENSG00000164983.7"	384	228	295	357	310	277	225	184	244
"ENSG00000183665.5"	64	68	75	25	64	42	24	49	33
"ENSG00000245149.4"	78	79	108	26	39	23	10	28	18
"ENSG00000170881.5"	525	470	577	393	496	431	286	443	404
"ENSG00000147687.19"	163	134	164	123	148	112	51	79	139
"ENSG00000253106.1"	102	84	113	30	58	41	22	49	34
"ENSG00000147684.9"	643	414	481	514	358	428	422	297	300
"ENSG00000170873.19"	47	15	53	10	8	23	14	9	20
"ENSG00000180938.6"	9	17	9	2	4	5	0	2	4
"ENSG00000104549.12"	358	283	470	939	534	717	488	340	809
"ENSG00000164961.16"	275	210	299	146	266	188	76	114	125
"ENSG00000156831.8"	134	101	146	112	186	143	78	126	91
"ENSG00000173334.4"	1032	612	767	4194	2388	1795	1595	1393	3269
"ENSG00000286122.1"	9	9	9	10	7	7	1	3	7
"ENSG00000168672.4"	623	433	530	353	264	235	185	173	214
"ENSG00000253438.4"	21	10	16	0	9	10	4	2	4
"ENSG00000254166.3"	555	153	316	504	372	267	155	221	435
"ENSG00000136997.20"	2372	821	1369	2416	929	787	823	709	1125
"ENSG00000249859.12"	249	112	228	136	139	178	80	89	132
"ENSG00000153310.19"	298	200	278	301	309	299	174	236	310
"ENSG00000253043.1"	15	8	9	1	13	9	4	4	6
"ENSG00000264653.1"	8	10	6	5	1	6	8	7	4
"ENSG00000153317.15"	1282	814	1063	1215	1246	998	653	840	863
"ENSG00000280543.1"	24	28	35	21	30	23	21	33	36
"ENSG00000286535.1"	74	68	96	15	29	15	16	18	22
"ENSG00000132294.15"	569	311	468	300	453	285	161	199	225
"ENSG00000129292.21"	618	349	414	274	535	387	196	303	214
"ENSG00000042832.12"	46	26	29	41	30	35	20	20	14
"ENSG00000155926.14"	48	19	18	26	20	32	14	20	18
"ENSG00000104419.17"	23931	29833	15102	41704	37186	32529	22209	25090	25907
"ENSG00000008513.16"	501	188	260	644	301	320	412	179	328
"ENSG00000066827.16"	359	327	323	290	370	334	213	332	182
"ENSG00000259820.1"	243	124	187	162	204	229	102	168	215
"ENSG00000251218.1"	10	10	20	6	5	2	6	1	5
"ENSG00000131773.14"	9	4	6	20	9	28	6	11	5
"ENSG00000167632.17"	627	651	585	607	637	644	430	524	404
"ENSG00000282164.3"	18	13	19	8	17	21	10	15	7
"ENSG00000259891.1"	126	164	162	38	84	43	32	69	43
"ENSG00000104472.10"	973	783	802	1192	936	971	804	803	656
"ENSG00000123908.12"	4510	3852	4125	5685	5317	4334	2981	3468	4411
"ENSG00000279766.1"	10	9	4	9	23	17	9	7	16
"ENSG00000280303.2"	48	29	31	34	25	28	34	22	31
"ENSG00000169398.19"	1188	1033	1370	1014	1383	1232	644	898	1098
"ENSG00000279786.1"	15	17	12	17	30	17	3	11	12
"ENSG00000105339.10"	995	826	757	2106	2013	1586	1424	1395	2161
"ENSG00000253210.2"	9	21	20	6	9	7	7	8	6
"ENSG00000022567.10"	1058	848	853	748	588	518	453	472	423
"ENSG00000280035.1"	26	26	31	15	13	15	13	13	17
"ENSG00000253307.1"	6	7	9	6	15	5	2	6	11
"ENSG00000253595.6"	6	8	11	8	4	0	8	5	0
"ENSG00000261655.1"	10	4	20	19	13	19	9	18	14
"ENSG00000204882.4"	15	10	13	19	18	19	18	20	15
"ENSG00000184489.12"	110	67	90	277	148	124	150	118	225
"ENSG00000226807.6"	23	14	5	16	12	7	15	10	3
"ENSG00000271959.1"	1	0	1	17	9	10	7	6	9
"ENSG00000171045.16"	270	258	243	147	203	169	138	154	129
"ENSG00000234616.9"	825	881	796	358	486	470	292	396	314
"ENSG00000253741.2"	26	14	21	8	2	10	6	1	4
"ENSG00000130193.8"	681	619	584	547	403	423	482	315	253
"ENSG00000253196.1"	22	38	23	11	26	33	26	12	10
"ENSG00000180155.20"	57	70	64	45	24	24	20	33	16
"ENSG00000247317.3"	53	33	25	55	34	34	38	26	16
"ENSG00000177335.11"	81	72	100	40	37	53	29	41	17
"ENSG00000181638.20"	452	436	450	197	181	175	107	145	105
"ENSG00000250571.7"	261	288	263	99	145	116	105	175	91
"ENSG00000253716.6"	58	59	57	20	13	6	6	7	7
"ENSG00000185730.8"	273	252	196	72	97	99	61	93	74
"ENSG00000272172.1"	14	8	13	4	6	2	3	4	3
"ENSG00000184428.13"	237	173	170	168	176	203	141	134	79
"ENSG00000254389.3"	39	21	20	8	11	26	9	7	16
"ENSG00000158106.14"	111	89	110	82	127	104	98	83	87
"ENSG00000182759.4"	9	7	1	18	9	7	4	15	4
"ENSG00000014164.7"	635	643	540	646	677	509	464	440	433
"ENSG00000287576.1"	12	14	9	1	2	0	2	7	1
"ENSG00000104518.11"	408	370	385	353	431	368	342	262	255
"ENSG00000204839.9"	371	294	322	338	329	290	295	276	229
"ENSG00000147813.16"	1417	1220	1097	1451	1213	1055	1248	867	660
"ENSG00000279605.1"	29	11	12	4	5	34	5	2	3
"ENSG00000104529.17"	2911	2592	2343	2470	2453	2308	2139	2158	1742
"ENSG00000179886.6"	635	539	519	327	189	173	193	166	157
"ENSG00000104524.14"	216	129	167	97	110	96	78	82	76
"ENSG00000104522.16"	299	238	215	216	224	221	196	183	124
"ENSG00000183309.12"	566	577	676	244	327	318	160	249	247
"ENSG00000181135.16"	162	134	142	81	93	71	59	104	60
"ENSG00000181097.5"	9	5	5	5	4	13	3	5	7
"ENSG00000254574.1"	8	10	2	2	4	6	7	9	2
"ENSG00000180921.7"	4753	3238	3389	4024	2801	2170	2061	1974	2346
"ENSG00000265660.1"	19	47	18	22	7	14	16	15	7
"ENSG00000203499.11"	931	460	859	505	328	420	322	325	404
"ENSG00000254973.2"	62	67	71	27	19	24	17	14	11
"ENSG00000180900.20"	1035	916	766	497	488	526	489	464	383
"ENSG00000179950.14"	1088	980	785	1199	1030	972	935	854	637
"ENSG00000287222.1"	42	25	44	17	25	18	11	18	7
"ENSG00000185189.18"	186	194	172	165	194	147	129	107	121
"ENSG00000261150.3"	3839	3693	2872	4239	2513	2772	3103	2685	2173
"ENSG00000288096.1"	29	25	20	11	19	8	8	5	7
"ENSG00000178209.15"	13889	8762	8650	21673	8205	7576	9449	6462	13423
"ENSG00000178685.14"	94	58	68	77	65	65	57	43	50
"ENSG00000178719.17"	7071	5960	5105	7312	6055	5199	4737	4295	3375
"ENSG00000178814.17"	1008	937	735	782	772	610	618	547	386
"ENSG00000255224.1"	23	34	23	11	14	13	9	7	6
"ENSG00000178896.9"	167	149	112	123	80	107	87	90	65
"ENSG00000197858.11"	1334	1266	1258	1131	1024	964	875	776	606
"ENSG00000179091.5"	1255	1007	969	1235	1096	1118	856	761	606
"ENSG00000179526.17"	950	809	686	838	760	711	657	579	331
"ENSG00000179632.10"	1177	1006	898	1057	948	946	917	798	527
"ENSG00000179698.14"	34	34	30	28	28	20	22	43	22
"ENSG00000235173.7"	326	300	257	260	172	186	139	175	97
"ENSG00000179832.17"	1431	1224	1010	942	1161	911	855	852	700
"ENSG00000261236.8"	322	254	191	262	234	236	147	170	127
"ENSG00000260428.3"	42	49	23	18	22	12	22	17	11
"ENSG00000185122.11"	1358	1021	1070	1517	1144	1135	1112	842	834
"ENSG00000185000.12"	6537	6981	6493	5792	6573	5357	4605	5086	3787
"ENSG00000185803.12"	825	687	576	813	630	521	569	440	373
"ENSG00000182325.11"	151	161	153	110	92	88	98	88	62
"ENSG00000173137.12"	305	244	288	143	189	140	125	150	102
"ENSG00000071894.17"	1805	1546	1738	1508	1669	1512	1184	1281	1050
"ENSG00000147804.10"	1018	636	476	1119	684	647	776	487	390
"ENSG00000160948.14"	779	827	748	770	791	679	576	537	465
"ENSG00000160949.17"	326	226	291	195	224	209	163	135	145
"ENSG00000232600.3"	14	17	20	8	6	9	4	11	5
"ENSG00000187954.12"	894	919	835	639	742	574	509	498	395
"ENSG00000167702.13"	380	339	269	396	436	303	390	308	241
"ENSG00000160972.9"	559	534	449	304	329	241	224	266	213
"ENSG00000255182.2"	42	49	47	23	19	13	35	21	26
"ENSG00000167701.14"	108	121	56	152	108	91	100	71	66
"ENSG00000167700.9"	195	165	192	91	74	84	75	88	45
"ENSG00000160957.14"	182	90	161	174	129	162	120	79	133
"ENSG00000265393.1"	10	15	7	2	0	6	3	11	0
"ENSG00000160959.8"	670	660	609	490	500	440	371	374	359
"ENSG00000254402.7"	58	49	41	67	36	34	39	29	28
"ENSG00000213563.7"	422	428	340	458	333	285	318	281	247
"ENSG00000147799.11"	443	475	408	352	412	317	239	285	198
"ENSG00000198169.9"	199	238	251	138	160	203	132	147	132
"ENSG00000196378.13"	36	47	38	9	26	10	6	5	7
"ENSG00000161016.17"	9170	7126	6770	10393	8271	9212	8278	6405	5975
"ENSG00000197363.9"	65	52	92	30	19	22	17	14	11
"ENSG00000147789.15"	267	270	285	90	148	69	57	61	66
"ENSG00000170619.10"	172	123	129	127	110	127	99	93	77
"ENSG00000286681.1"	45	40	49	8	14	18	15	20	11
"ENSG00000196150.13"	155	184	182	74	137	62	60	86	67
"ENSG00000170631.15"	68	68	82	66	91	47	26	42	38
"ENSG00000196922.10"	206	139	200	76	158	111	41	76	76
"ENSG00000255559.1"	112	238	109	138	235	101	67	92	65
"ENSG00000182307.14"	561	692	413	751	927	670	483	555	376
"ENSG00000181404.17"	95	89	76	61	90	77	43	51	35
"ENSG00000170122.5"	13	12	19	7	11	4	6	9	8
"ENSG00000172785.18"	71	59	71	52	79	68	42	59	59
"ENSG00000183784.7"	13	9	7	2	9	3	3	2	6
"ENSG00000107099.16"	252	270	316	146	365	191	82	176	202
"ENSG00000107104.20"	640	823	952	313	731	651	228	523	376
"ENSG00000080503.24"	8	9	14	6	3	9	4	6	7
"ENSG00000147852.16"	8	6	10	3	1	1	2	7	13
"ENSG00000080608.10"	66	38	51	27	53	34	15	39	27
"ENSG00000080298.15"	59	40	60	37	37	44	20	31	30
"ENSG00000107249.23"	962	738	1036	1194	901	1130	740	823	893
"ENSG00000106688.12"	1933	2335	1774	1265	2126	1769	884	1392	1060
"ENSG00000106686.16"	26	28	42	11	17	24	13	12	15
"ENSG00000205808.7"	175	233	208	88	141	89	51	89	64
"ENSG00000106993.12"	95	107	97	64	106	79	40	65	76
"ENSG00000147853.17"	160	162	233	143	176	164	74	117	117
"ENSG00000120158.12"	107	93	114	92	77	89	67	73	53
"ENSG00000096968.14"	20	11	13	13	14	6	2	12	6
"ENSG00000107020.10"	47	35	53	41	36	57	34	37	27
"ENSG00000107036.12"	315	243	355	277	433	360	150	270	251
"ENSG00000099219.14"	282	213	374	214	296	334	148	187	232
"ENSG00000183354.12"	204	95	121	86	158	115	59	97	72
"ENSG00000137040.10"	41	18	52	24	58	51	19	41	37
"ENSG00000147854.17"	260	202	240	199	265	230	108	165	173
"ENSG00000178445.10"	1082	1131	1082	857	1196	888	600	819	624
"ENSG00000236924.1"	84	87	82	59	89	54	49	58	67
"ENSG00000229057.1"	49	31	38	17	32	26	12	13	23
"ENSG00000232946.1"	39	27	23	22	25	25	13	14	13
"ENSG00000225489.7"	224	220	301	126	159	160	139	156	143
"ENSG00000107077.19"	339	298	340	233	371	294	141	259	229
"ENSG00000230581.2"	36	30	23	10	14	12	16	9	5
"ENSG00000137038.8"	277	251	227	217	168	158	138	119	181
"ENSG00000265735.2"	12	3	5	8	5	7	6	3	4
"ENSG00000270372.1"	11	3	10	7	1	10	8	3	4
"ENSG00000153714.6"	22	9	11	22	8	9	5	9	7
"ENSG00000107186.16"	9	7	9	3	8	9	3	1	3
"ENSG00000147862.17"	257	239	258	228	274	194	152	177	161
"ENSG00000175893.11"	242	123	163	130	193	164	85	136	105
"ENSG00000155158.20"	603	357	553	532	683	551	295	353	532
"ENSG00000164975.15"	338	279	315	322	410	333	163	237	317
"ENSG00000164985.15"	102	71	111	29	78	62	35	34	54
"ENSG00000164989.17"	18	10	12	1	6	3	1	9	4
"ENSG00000044459.15"	45	44	60	28	40	52	8	20	40
"ENSG00000155876.6"	486	492	434	480	436	477	301	345	282
"ENSG00000147874.11"	73	57	74	30	56	51	31	26	40
"ENSG00000251733.1"	12	16	11	14	12	13	10	8	12
"ENSG00000147872.10"	498	666	611	781	788	588	294	567	488
"ENSG00000137145.20"	623	406	611	428	537	536	261	357	320
"ENSG00000137154.13"	4447	4496	5115	3803	5021	5706	2431	3635	3699
"ENSG00000177076.6"	81	43	75	65	47	64	59	39	64
"ENSG00000260912.1"	28	15	42	25	36	22	18	17	24
"ENSG00000171843.17"	264	192	251	246	357	369	161	238	246
"ENSG00000188352.12"	226	185	349	150	205	186	90	144	155
"ENSG00000198642.7"	205	199	300	182	267	227	93	143	185
"ENSG00000099810.21"	198	180	247	149	225	226	94	126	152
"ENSG00000147889.17"	167	77	155	304	163	229	171	166	196
"ENSG00000240498.9"	32	8	26	44	34	29	30	26	45
"ENSG00000147883.12"	291	325	233	379	471	245	164	320	354
"ENSG00000198680.4"	71	49	45	48	22	30	43	39	22
"ENSG00000120159.13"	71	73	91	67	88	78	23	28	77
"ENSG00000137055.15"	110	110	83	103	101	104	59	65	77
"ENSG00000096872.16"	30	9	42	7	29	14	13	4	6
"ENSG00000184434.8"	242	123	137	173	182	146	99	90	114
"ENSG00000120162.10"	251	295	343	198	250	209	109	163	156
"ENSG00000147894.17"	31	29	39	42	119	85	39	55	69
"ENSG00000215210.3"	9	22	27	15	21	10	8	20	12
"ENSG00000122729.19"	1200	1303	1487	1480	1799	1600	832	1099	1053
"ENSG00000107201.10"	97	84	92	64	83	75	64	45	76
"ENSG00000197579.8"	260	189	231	175	377	262	112	213	173
"ENSG00000235453.10"	21	14	17	10	18	25	7	13	10
"ENSG00000165264.11"	209	206	205	193	235	230	169	144	134
"ENSG00000232303.2"	14	14	18	6	18	9	9	10	10
"ENSG00000137074.20"	430	495	532	307	548	430	245	373	303
"ENSG00000236184.1"	9	7	8	2	10	8	2	2	6
"ENSG00000225693.1"	20	22	33	8	8	11	1	4	10
"ENSG00000086061.16"	642	552	660	665	953	847	536	701	763
"ENSG00000122692.9"	713	733	965	563	1074	879	366	676	715
"ENSG00000086062.13"	4369	3553	3178	6862	4608	3884	4212	3507	4200
"ENSG00000233554.6"	29	15	19	14	21	19	23	7	5
"ENSG00000107262.25"	433	325	354	358	345	347	302	345	314
"ENSG00000086065.14"	203	235	276	181	290	289	127	116	213
"ENSG00000086102.19"	779	735	834	566	951	619	336	531	653
"ENSG00000165269.13"	520	749	592	265	392	295	244	255	180
"ENSG00000286322.1"	44	43	39	6	9	12	9	25	11
"ENSG00000165272.16"	2843	3006	2867	2389	2015	2534	2575	2328	1654
"ENSG00000165271.17"	1049	779	820	906	824	641	556	513	437
"ENSG00000226823.1"	12	14	15	4	11	9	11	9	9
"ENSG00000010438.16"	1542	1067	1350	1760	1335	1379	1308	1053	1004
"ENSG00000223394.2"	28	8	23	5	16	7	15	6	23
"ENSG00000107341.5"	3147	2781	2704	4210	3569	3446	2848	2671	2315
"ENSG00000200834.1"	79	45	50	56	63	51	42	47	38
"ENSG00000251748.1"	71	38	37	71	65	54	61	44	56
"ENSG00000137073.23"	2262	2090	2232	1720	2170	1633	1133	1677	1237
"ENSG00000238886.1"	18	7	10	5	6	6	3	3	5
"ENSG00000226801.2"	24	20	11	8	19	20	7	10	13
"ENSG00000198876.13"	1564	1486	1463	1448	1500	1537	1176	1181	891
"ENSG00000224802.2"	20	22	24	20	21	17	15	24	23
"ENSG00000165006.14"	1011	899	928	1754	1685	1574	1331	1265	1071
"ENSG00000227383.1"	70	61	80	107	98	68	60	47	86
"ENSG00000186638.16"	32	17	41	11	22	30	9	29	32
"ENSG00000164978.18"	57	52	64	52	61	45	35	24	38
"ENSG00000164976.9"	5347	4550	4819	5292	4572	3473	3309	3164	2744
"ENSG00000164970.15"	444	398	367	503	449	359	373	368	268
"ENSG00000164967.10"	237	211	220	174	154	165	125	110	77
"ENSG00000137100.16"	208	230	195	229	218	171	148	188	129
"ENSG00000205143.3"	12	10	4	5	5	5	15	11	3
"ENSG00000147955.17"	1244	1178	1060	1029	1050	826	720	680	485
"ENSG00000213930.12"	313	314	247	197	258	235	208	252	116
"ENSG00000137070.18"	57	70	61	36	62	51	52	68	27
"ENSG00000281491.1"	27	28	15	15	32	22	9	13	7
"ENSG00000137094.15"	27	28	28	23	21	7	17	7	10
"ENSG00000286782.1"	26	12	17	1	4	1	7	3	9
"ENSG00000287868.1"	43	27	31	11	12	3	14	18	10
"ENSG00000279608.1"	142	98	145	25	35	40	14	50	34
"ENSG00000165280.16"	2982	2734	2766	2888	3367	2863	2069	2358	1874
"ENSG00000221829.10"	65	50	62	41	61	71	38	60	60
"ENSG00000165282.14"	1226	1063	1048	1171	1062	969	984	729	699
"ENSG00000234181.1"	16	13	16	5	4	0	4	3	2
"ENSG00000165283.16"	795	754	684	776	697	675	559	514	432
"ENSG00000005238.20"	117	68	95	192	81	101	111	75	99
"ENSG00000198722.14"	325	324	368	343	358	288	172	251	408
"ENSG00000198853.12"	623	619	529	853	753	658	483	511	396
"ENSG00000235619.1"	14	18	14	6	12	8	9	5	7
"ENSG00000215187.12"	9	17	19	5	3	6	5	3	1
"ENSG00000288586.1"	18	20	11	3	3	4	6	5	3
"ENSG00000107140.16"	664	561	442	876	693	535	560	560	433
"ENSG00000137101.13"	23	26	16	17	22	10	9	5	12
"ENSG00000159884.12"	173	129	125	313	169	192	169	150	155
"ENSG00000137135.18"	61	32	115	42	20	65	40	30	40
"ENSG00000107159.13"	57	40	36	172	59	53	139	51	60
"ENSG00000198467.16"	37	31	50	39	30	43	27	30	32
"ENSG00000137076.21"	4935	4782	4154	4948	4682	3917	2976	3637	3136
"ENSG00000107175.12"	410	312	312	555	409	345	328	281	292
"ENSG00000070610.14"	2678	2467	1974	2822	2627	2158	1988	2094	1677
"ENSG00000107185.10"	1962	1724	1579	2291	1807	1517	1406	1391	1180
"ENSG00000227388.3"	108	92	137	89	124	113	79	81	120
"ENSG00000159899.15"	82	49	78	36	51	63	44	56	73
"ENSG00000137133.11"	16	25	20	6	1	5	4	8	1
"ENSG00000137103.20"	513	465	539	528	366	411	443	319	342
"ENSG00000122705.17"	1460	1193	1087	1496	1134	1253	1020	927	733
"ENSG00000159921.18"	166	194	152	100	193	135	81	118	109
"ENSG00000137075.18"	1317	1224	1563	1115	1218	1130	635	825	820
"ENSG00000165304.8"	23	14	46	21	22	32	21	15	39
"ENSG00000281649.2"	1205	1155	1431	1203	1495	1428	688	871	1137
"ENSG00000233242.3"	8	13	21	4	16	5	1	9	4
"ENSG00000147905.18"	165	99	163	138	156	118	76	74	98
"ENSG00000200502.1"	15	14	8	9	7	10	0	9	2
"ENSG00000137106.18"	664	666	523	641	644	675	536	530	340
"ENSG00000168795.5"	703	847	807	1257	1569	1320	707	1116	974
"ENSG00000137054.16"	126	103	148	154	166	179	104	137	128
"ENSG00000234160.1"	12	17	18	15	30	13	5	26	10
"ENSG00000147912.13"	21	31	33	18	22	20	16	10	9
"ENSG00000175768.13"	47	20	39	12	14	29	16	23	17
"ENSG00000255872.3"	11	16	12	11	13	13	2	10	1
"ENSG00000165275.10"	100	116	116	80	121	87	49	76	98
"ENSG00000107371.13"	141	182	181	83	134	140	49	100	74
"ENSG00000122741.16"	601	479	586	609	801	752	411	537	534
"ENSG00000122696.14"	226	271	238	271	221	212	176	207	191
"ENSG00000107338.10"	500	425	406	441	300	350	246	273	261
"ENSG00000251745.1"	20	27	11	23	20	14	12	15	28
"ENSG00000137124.8"	560	433	422	339	358	314	247	248	189
"ENSG00000278175.4"	5	9	12	6	8	3	3	5	7
"ENSG00000276291.5"	18	24	28	13	12	12	5	4	3
"ENSG00000280077.1"	16	12	9	3	5	5	2	1	2
"ENSG00000215126.10"	47	20	27	22	32	30	10	26	34
"ENSG00000279561.2"	11	8	16	0	4	2	2	2	4
"ENSG00000224537.1"	166	185	198	194	214	213	126	199	116
