"Mature miRNA","Precursor miRNA","baseMean.WTvsUI","log2FoldChange.WTvsUI","lfcSE.WTvsUI","stat.WTvsUI","pvalue.WTvsUI","padj.WTvsUI","baseMean.WTvsN","log2FoldChange.WTvsN","lfcSE.WTvsN","stat.WTvsN","pvalue.WTvsN","padj.WTvsN","baseMean.NvsUI","log2FoldChange.NvsUI","lfcSE.NvsUI","stat.NvsUI","pvalue.NvsUI","padj.NvsUI"
"hsa-miR-548w","hsa-mir-548w",7.17472370109734,-0.516411102277758,0.833682771606419,-0.619433578173492,0.535630766366568,0.999999765622576,7.17472370109734,-0.943529260733197,0.838728233507825,-1.12495230640688,0.260609245132885,0.878363041892466,7.17472370109734,0.427118158455439,0.672367309498243,0.635245278022481,0.525268457104639,0.957959527950537
"hsa-miR-548x-5p","hsa-mir-548x",10.1049710062762,0.0842838790264608,0.664488451030025,0.126840246652613,0.899066840755741,0.999999765622576,10.1049710062762,-0.279947330817364,0.672439991772314,-0.416315707338467,0.677179000237121,0.949810705021192,10.1049710062762,0.364231209843825,0.599004815326352,0.608060570674015,0.543147301941637,0.957959527950537
"hsa-miR-548y","hsa-mir-548y",21.1458173540757,-0.288919573600724,0.497823961740682,-0.580364939828314,0.561668543064607,0.999999765622576,21.1458173540757,-0.148836661950131,0.51090480882473,-0.291319751506176,0.77080678271939,0.966539810149098,21.1458173540757,-0.140082911650594,0.460235278032949,-0.304372390246374,0.76084419994189,0.977075481406779
"hsa-miR-548z","hsa-mir-548z",7.30087013997805,1.29882504686077,0.671546182078656,1.93408149956341,0.0531031081850613,0.576809623389459,7.30087013997805,1.0233587692928,0.700887008345539,1.46009093777963,0.144265082880945,0.878363041892466,7.30087013997805,0.275466277567972,0.675368065921112,0.407875781322696,0.683364874047315,0.971966550624695
"hsa-miR-550a-5p","hsa-mir-550a-1",21.0710891494167,0.0073945884766675,0.428036023286226,0.0172756218504599,0.986216733646662,0.999999765622576,21.0710891494167,0.23621990037627,0.446229933717089,0.529368118379155,0.596550110052323,0.949810705021192,21.0710891494167,-0.228825311899603,0.398952634709992,-0.573565110219014,0.566262127290654,0.957959527950537
"hsa-miR-550a-3p","hsa-mir-550a-1",21.6057212780612,-0.182957272643666,0.528091452740171,-0.34644997887077,0.729004570211397,0.999999765622576,21.6057212780612,0.0414322830336688,0.542119963902448,0.0764264107438853,0.939079858314402,0.997046856667878,21.6057212780612,-0.224389555677335,0.499291386398023,-0.449416035986763,0.653131565425637,0.958680738359908
"hsa-miR-550a-3-5p","hsa-mir-550a-1",21.0710891494167,0.0073945884766675,0.428036023286226,0.0172756218504599,0.986216733646662,0.999999765622576,21.0710891494167,0.23621990037627,0.446229933717089,0.529368118379155,0.596550110052323,0.949810705021192,21.0710891494167,-0.228825311899603,0.398952634709992,-0.573565110219014,0.566262127290654,0.957959527950537
"hsa-miR-550a-5p","hsa-mir-550a-2",21.0689389864967,-0.0410291254197616,0.426284758916986,-0.0962481640769887,0.923323478941886,0.999999765622576,21.0689389864967,0.236025657508267,0.444473445731889,0.531023078599481,0.595402786537427,0.949810705021192,21.0689389864967,-0.277054782928029,0.397051077030182,-0.697781214951768,0.485314028642247,0.957959527950537
"hsa-miR-550a-3p","hsa-mir-550a-2",21.5988200536477,-0.15595849943888,0.527786074992507,-0.295495669227527,0.767615260177776,0.999999765622576,21.5988200536477,0.0684120527974356,0.541821215957438,0.126263148770479,0.899523625773462,0.99410751050234,21.5988200536477,-0.224370552236316,0.499065864480428,-0.449581043716356,0.653012559118054,0.958680738359908
"hsa-miR-550a-3-5p","hsa-mir-550a-2",21.0689389864967,-0.0410291254197616,0.426284758916986,-0.0962481640769887,0.923323478941886,0.999999765622576,21.0689389864967,0.236025657508267,0.444473445731889,0.531023078599481,0.595402786537427,0.949810705021192,21.0689389864967,-0.277054782928029,0.397051077030182,-0.697781214951768,0.485314028642247,0.957959527950537
"hsa-miR-550a-3p","hsa-mir-550a-3",21.4987641202554,-0.203626649045518,0.517000335991415,-0.393861734451366,0.693683123028784,0.999999765622576,21.4987641202554,0.0671061693707428,0.530981144493915,0.126381454533009,0.899429981576127,0.99410751050234,21.4987641202554,-0.270732818416261,0.487575862486211,-0.55526296366633,0.578714807591273,0.957959527950537
"hsa-miR-551a","hsa-mir-551a",6.63288267430497,-0.0616219832726719,0.81038280696754,-0.0760405856872284,0.939386808942368,0.999999765622576,6.63288267430497,-0.463906907219658,0.827407219004802,-0.5606754407795,0.575018812386971,0.949810705021192,6.63288267430497,0.402284923946986,0.718016536640757,0.560272505462169,0.575293578201576,0.957959527950537
"hsa-miR-552-5p","hsa-mir-552",155.019106895014,0.171361551613751,0.272904674888382,0.627917245037439,0.530058153306588,0.999999765622576,155.019106895014,0.30170796711544,0.277330975887055,1.08789855208353,0.276639895404873,0.889199663801378,155.019106895014,-0.130346415501689,0.267523456988718,-0.487233594275757,0.626092800855051,0.957959527950537
"hsa-miR-552-3p","hsa-mir-552",162.576079448934,-0.204363375183828,0.348263060525937,-0.586807497973528,0.557333000514087,0.999999765622576,162.576079448934,0.126817157594171,0.351922401104357,0.360355456760382,0.718581332471604,0.949810705021192,162.576079448934,-0.331180532777999,0.342836706930009,-0.966000798874814,0.33404378128717,0.957959527950537
"hsa-miR-5585-3p","hsa-mir-5585",4.50914739173525,1.22598757251209,1.01426194909664,1.20874846345564,0.226759496564056,0.935260699519635,4.50914739173525,2.51744836039531,1.14650739902451,2.19575413341182,0.0281095462144121,0.843286386432364,4.50914739173525,-1.29146078788323,1.06018318242921,-1.21814872117107,0.223167462085118,NA
"hsa-miR-5588-5p","hsa-mir-5588",20.6575023437379,-0.470814830102451,0.508811224976871,-0.925323198449194,0.354797815154963,0.999999765622576,20.6575023437379,0.225040017660396,0.533045174899994,0.422178134719288,0.672894999934238,0.949810705021192,20.6575023437379,-0.695854847762847,0.479589626937028,-1.45093807013098,0.146797105785995,0.952119013076541
"hsa-miR-561-5p","hsa-mir-561",107.42056472822,0.315085555861053,0.261862734532111,1.20324702338437,0.228880742943931,0.935260699519635,107.42056472822,0.163244285184659,0.265598001856058,0.614629191650058,0.53879963157831,0.949810705021192,107.42056472822,0.151841270676394,0.251561536788862,0.603594939888747,0.546112977837262,0.957959527950537
"hsa-miR-5683","hsa-mir-5683",40.0126930482362,0.100688379422428,0.342821780112942,0.293704733081009,0.76898353727628,0.999999765622576,40.0126930482362,0.00595970574909271,0.352411094292472,0.0169112319266165,0.986507432267375,0.99958590982298,40.0126930482362,0.0947286736733351,0.323312700266956,0.292993976404634,0.769526755894137,0.977075481406779
"hsa-miR-5689","hsa-mir-5689",5.46742950588569,0.0221795835211453,0.921208158005416,0.0240766251670721,0.980791488331643,0.999999765622576,5.46742950588569,-0.139106065485943,0.944443188990875,-0.147288971012196,0.882903937394431,0.99410751050234,5.46742950588569,0.161285649007088,0.825929703214379,0.195277695401185,0.84517555742182,0.977075481406779
"hsa-miR-5695","hsa-mir-5695",10.769928457196,-0.339563624307042,0.651865823739691,-0.520910303839827,0.60242925717809,0.999999765622576,10.769928457196,-0.296338083492042,0.666656535566431,-0.44451388036008,0.656671095749148,0.949810705021192,10.769928457196,-0.0432255408149995,0.567555144725698,-0.0761609531984607,0.93929104725907,0.998715405018841
"hsa-miR-5696","hsa-mir-5696",8.96860372875537,0.571066384168585,0.681998328119392,0.837342791943932,0.402399912396406,0.999999765622576,8.96860372875537,0.195165290715212,0.696665735386441,0.280141940104106,0.779368608818638,0.966539810149098,8.96860372875537,0.375901093453374,0.637702207733232,0.589461803479631,0.555551527937506,0.957959527950537
"hsa-miR-5699-5p","hsa-mir-5699",15.624680830414,-0.449670434284386,0.638226228537622,-0.704562761882605,0.481082379304699,0.999999765622576,15.624680830414,-0.235902524405768,0.652914882012206,-0.361306704602512,0.717870182227774,0.949810705021192,15.624680830414,-0.213767909878618,0.590355674059426,-0.362100203778341,0.717277151371709,0.971966550624695
"hsa-miR-5699-3p","hsa-mir-5699",6.85525596483396,1.8482852634868,0.83986014552832,2.20070600245487,0.0277568436120129,0.543652170803989,6.85525596483396,0.741135828607659,0.846718942314376,0.875303234130888,0.381408934872387,0.938541990695243,6.85525596483396,1.10714943487914,0.822792489198842,1.34559983156528,0.178431606021369,0.952119013076541
"hsa-miR-570-5p","hsa-mir-570",6.54259151810358,1.85436488323253,0.855563526277106,2.16741928130294,0.0302028983779994,0.543652170803989,6.54259151810358,1.34233681896985,0.882105464464978,1.52174186992937,0.128073771989923,0.878363041892466,6.54259151810358,0.512028064262679,0.865744834941772,0.591430689040284,0.55423188284028,0.957959527950537
"hsa-miR-570-3p","hsa-mir-570",8.99322338293867,0.424924871974398,0.629942805396736,0.674545162408485,0.49996478325225,0.999999765622576,8.99322338293867,0.074726265188941,0.641844830280697,0.116424191118375,0.907316364018914,0.99410751050234,8.99322338293867,0.350198606785457,0.575182854022266,0.608847437534882,0.542625567067616,0.957959527950537
"hsa-miR-5701","hsa-mir-5701-1",64.9562947214344,0.120906925977455,0.976896909951809,0.123766310186629,0.901500307247783,0.999999765622576,64.9562947214344,-0.988406031529815,0.976211989366055,-1.01249118254702,0.311303260506951,0.892609828320021,64.9562947214344,1.10931295750727,0.966456829605091,1.14781428774274,0.251045237759475,0.95569760356548
"hsa-miR-5701","hsa-mir-5701-2",65.9965986288637,0.107550335219819,0.995059434877481,0.108084332905261,0.913928795873298,0.999999765622576,65.9965986288637,-1.04015806018055,0.994305496317052,-1.04611516685097,0.29550786355768,0.892609828320021,65.9965986288637,1.14770839540037,0.984771632162053,1.16545639406833,0.243834301332654,0.952119013076541
"hsa-miR-5701","hsa-mir-5701-3",66.4064643239347,0.117663669379496,1.00004941257887,0.117657855601427,0.906338761115913,0.999999765622576,66.4064643239347,-1.05993131546833,0.999274814626326,-1.06070051997126,0.28882602360712,0.892609828320021,66.4064643239347,1.17759498484783,0.989827321475183,1.18969739397859,0.234165350034146,0.952119013076541
"hsa-miR-574-5p","hsa-mir-574",122.757805010225,-0.0586175639370075,0.250523240364467,-0.233980543488617,0.815000083495473,0.999999765622576,122.757805010225,-0.17789688730657,0.254323051197542,-0.699491793877511,0.484244739613425,0.949810705021192,122.757805010225,0.119279323369563,0.236989305469332,0.503310995968122,0.6147456366793,0.957959527950537
"hsa-miR-574-3p","hsa-mir-574",501.702236179897,0.197917457116455,0.315880157319013,0.626558688574333,0.530948555139104,0.999999765622576,501.702236179897,0.454317565721775,0.317339719399509,1.43164419059002,0.152245675949081,0.878363041892466,501.702236179897,-0.256400108605321,0.315032890307772,-0.813883618167074,0.415711626257608,0.957959527950537
"hsa-miR-576-5p","hsa-mir-576",58.8582038141772,-0.273904243879485,0.356814384039197,-0.767637898390877,0.442702340289805,0.999999765622576,58.8582038141772,-0.582257069272318,0.360870533431428,-1.61347911600257,0.106640456860868,0.878363041892466,58.8582038141772,0.308352825392833,0.331423233629347,0.930389888530521,0.352169251977815,0.957959527950537
"hsa-miR-577","hsa-mir-577",1872.16396025185,0.354889498356777,0.265330424411095,1.33753789880847,0.181047119996979,0.90541444250353,1872.16396025185,-0.00442794661655045,0.26550669755064,-0.0166773443284078,0.986694021255132,0.99958590982298,1872.16396025185,0.359317444973327,0.264765334128641,1.35711665636237,0.174744146835269,0.952119013076541
"hsa-miR-580-3p","hsa-mir-580",6.91504158165867,-0.118951384852068,0.890938801522848,-0.133512408089926,0.893788151885858,0.999999765622576,6.91504158165867,0.0765488635776213,0.910160163434455,0.0841048275380094,0.932973086425777,0.996225499064812,6.91504158165867,-0.19550024842969,0.772121489808793,-0.253198817815708,0.800114580004307,0.977075481406779
"hsa-miR-584-5p","hsa-mir-584",390.992283961866,0.287463499251984,0.294535640043907,0.975988845387712,0.3290699920743,0.999999765622576,390.992283961866,0.473663842559825,0.296231143020886,1.59896706919309,0.109827919911687,0.878363041892466,390.992283961866,-0.186200343307841,0.293072486961141,-0.635338872094566,0.525207426363772,0.957959527950537
"hsa-miR-589-5p","hsa-mir-589",878.936995568593,-0.0839018822015075,0.214150401501638,-0.391789516214686,0.695213741916696,0.999999765622576,878.936995568593,0.0545903880157738,0.215000993290557,0.253907608426716,0.799566936703154,0.974353089730823,878.936995568593,-0.138492270217281,0.212408734345658,-0.652008358525923,0.514395780291974,0.957959527950537
"hsa-miR-589-3p","hsa-mir-589",90.0464712634605,0.27005364419122,0.325011922172321,0.830903809270228,0.406027971558437,0.999999765622576,90.0464712634605,-0.209541930841455,0.327372113099088,-0.640072634342046,0.522125379115962,0.949810705021192,90.0464712634605,0.479595575032676,0.312156206100114,1.53639609163773,0.124441264745166,0.952119013076541
"hsa-miR-590-5p","hsa-mir-590",11.1033111126162,0.243875285587522,0.610793493093142,0.399276168369942,0.68968972507159,0.999999765622576,11.1033111126162,0.423719622793954,0.632787347517503,0.66960824115124,0.503107559151132,0.949810705021192,11.1033111126162,-0.179844337206431,0.578591549086391,-0.310831254777934,0.755928907920045,0.977075481406779
"hsa-miR-590-3p","hsa-mir-590",282.539052871958,0.0446814217408944,0.282148740594082,0.158361230487206,0.874172161821477,0.999999765622576,282.539052871958,0.390748340980175,0.284701424423804,1.37248467151506,0.16991260749033,0.878363041892466,282.539052871958,-0.346066919239281,0.279755932479672,-1.23703156595054,0.216075363953415,0.952119013076541
"hsa-miR-592","hsa-mir-592",7.45778989227307,1.65200503852545,0.811113058323436,2.03671365116489,0.0416787457212187,0.561969398319408,7.45778989227307,0.453207390331052,0.815029792396488,0.556062360614395,0.578168224816065,0.949810705021192,7.45778989227307,1.1987976481944,0.78484318495585,1.52743588932588,0.126652657798418,0.952119013076541
"hsa-miR-6128","hsa-mir-6128",4.22371032197163,-0.109167943556483,1.05032914930421,-0.103936888382848,0.917219432931508,0.999999765622576,4.22371032197163,1.48113525843563,1.19968640477657,1.23460201977656,0.216978656943225,0.878363041892466,4.22371032197163,-1.59030320199211,1.10960682064952,-1.43321325391747,0.151796903104044,NA
"hsa-miR-615-5p","hsa-mir-615",15.7830072820806,-0.212044701167025,0.528553258911455,-0.401179441412824,0.688288015756898,0.999999765622576,15.7830072820806,-0.206788690687577,0.540937302296125,-0.382278481831107,0.702254813859882,0.949810705021192,15.7830072820806,-0.0052560104794478,0.481770371672853,-0.0109097835576674,0.991295424812635,0.999999390127491
"hsa-miR-615-3p","hsa-mir-615",306.561787215123,0.588176609221694,0.347983649214071,1.6902420862305,0.090981649730053,0.764245857732445,306.561787215123,0.304652709725432,0.349120699195614,0.872628607892236,0.382865542235996,0.938541990695243,306.561787215123,0.283523899496262,0.346355901381889,0.818591218931337,0.413019678611032,0.957959527950537
"hsa-miR-616-5p","hsa-mir-616",24.3801561099184,0.127269553966589,0.399305165361613,0.318727542257893,0.7499331273608,0.999999765622576,24.3801561099184,0.142875009417587,0.412010342004748,0.346775298703401,0.72876013573529,0.952659799668586,24.3801561099184,-0.0156054554509983,0.369721578394938,-0.0422086682598995,0.966332352447955,0.999999390127491
"hsa-miR-619-5p","hsa-mir-619",26.7545007361835,2.98755354933224,0.610052064771241,4.89721078225106,9.72065520481757e-07,0.000153100319475877,26.7545007361835,2.37562033933721,0.622060722190149,3.81895248260191,0.00013401957297048,0.0335348488113129,26.7545007361835,0.611933209995035,0.640567547755454,0.955298488253496,0.339426771785053,0.957959527950537
"hsa-miR-624-5p","hsa-mir-624",4.73647330001951,0.165910777169155,1.31407128523865,0.126257060049086,0.899528445301222,0.999999765622576,4.73647330001951,-0.591198630860486,1.34367617122475,-0.439985945662498,0.659947286484378,0.949810705021192,4.73647330001951,0.757109408029641,1.15788865012584,0.653870653233676,0.513195142382883,NA
"hsa-miR-625-5p","hsa-mir-625",46.9918960957886,0.140913743654099,0.370020258563889,0.380827104442899,0.703331545650987,0.999999765622576,46.9918960957886,-0.312855476707628,0.373224671982451,-0.838249719788991,0.401890468237172,0.948758636864511,46.9918960957886,0.453769220361726,0.348271826191908,1.30291682024169,0.192603160804806,0.952119013076541
"hsa-miR-625-3p","hsa-mir-625",41.9643814508894,-0.0266640876985388,0.35049954752775,-0.0760745281602046,0.939359804985886,0.999999765622576,41.9643814508894,0.29851100558212,0.363948712978475,0.820200745152174,0.412101677256546,0.948758636864511,41.9643814508894,-0.325175093280659,0.33662183513767,-0.965995248489064,0.33404655864481,0.957959527950537
"hsa-miR-627-5p","hsa-mir-627",7.47414524567963,-0.469921930528685,0.870225168981139,-0.540000389874807,0.589196763559721,0.999999765622576,7.47414524567963,-0.837995384956642,0.875498116494539,-0.957164120822947,0.338484423500612,0.919292951410221,7.47414524567963,0.368073454427957,0.693627806312061,0.530649796733152,0.595661481285944,0.957959527950537
"hsa-miR-627-3p","hsa-mir-627",13.4260444484001,0.159376104410266,0.570159062147521,0.279529196308783,0.779838735200777,0.999999765622576,13.4260444484001,-0.331586816770238,0.574821289615185,-0.576852010808819,0.564039431114204,0.949810705021192,13.4260444484001,0.490962921180504,0.516539496555164,0.950484763420354,0.341865992261146,0.957959527950537
"hsa-miR-628-5p","hsa-mir-628",64.9419723834781,-0.351698926977905,0.319221670175263,-1.101738885035,0.270575206627952,0.958239024179348,64.9419723834781,-0.450496296970948,0.325011100427582,-1.38609510991556,0.165717863380499,0.878363041892466,64.9419723834781,0.098797369993043,0.297364739715018,0.33224305641525,0.739705734195705,0.973969168629416
"hsa-miR-628-3p","hsa-mir-628",29.7761959766633,-0.495402576157536,0.420817858909986,-1.17723752846598,0.239100713607157,0.935260699519635,29.7761959766633,-0.67626893873843,0.427924979747123,-1.58034461820402,0.114027967082018,0.878363041892466,29.7761959766633,0.180866362580895,0.36933178818955,0.489712416760806,0.624337414186051,0.957959527950537
"hsa-miR-629-5p","hsa-mir-629",296.708119601755,-0.533961967003167,0.322893555380009,-1.65367799420696,0.0981929561602231,0.777433127254894,296.708119601755,-0.116840180847306,0.324890223145247,-0.359629722668112,0.719124053256599,0.949810705021192,296.708119601755,-0.417121786155861,0.318874640016406,-1.30810586296358,0.190837405136256,0.952119013076541
"hsa-miR-629-3p","hsa-mir-629",5.78652600515722,0.251089135334792,0.878697648767465,0.285751459204416,0.77506848843812,0.999999765622576,5.78652600515722,0.525788125151242,0.924548241832944,0.568697339263608,0.569561553796022,0.949810705021192,5.78652600515722,-0.27469898981645,0.840237957872022,-0.326929993155927,0.743720835241618,0.973969168629416
"hsa-miR-636","hsa-mir-636",3.50411439909037,-0.168588791031337,1.11100282274538,-0.151744700895305,0.879388299176527,0.999999765622576,3.50411439909037,-0.206929388814796,1.14113104080266,-0.181337095754791,0.856102990461358,0.985128405312649,3.50411439909037,0.0383405977834589,0.899942364232656,0.0426033925140866,0.966017691112279,NA
"hsa-miR-641","hsa-mir-641",61.2323446521079,0.248769923782783,0.27843640689886,0.893453289939728,0.371614475681252,0.999999765622576,61.2323446521079,0.165837773235246,0.287277219748028,0.577274360217989,0.563754131291261,0.949810705021192,61.2323446521079,0.0829321505475369,0.264687847454308,0.313320582509377,0.75403711424875,0.977075481406779
"hsa-miR-6505-3p","hsa-mir-6505",5.61486738905151,1.91502813776024,1.2022590188099,1.59285820093568,0.111192005098916,0.805183485199046,5.61486738905151,-0.126777344969785,1.19686368332082,-0.105924631799362,0.915642150657761,0.99410751050234,5.61486738905151,2.04180548273003,1.07829735932109,1.89354584343559,0.058285317746647,0.864079835594042
"hsa-miR-651-5p","hsa-mir-651",160.596979158328,-0.467584933816337,0.27889244721899,-1.67657797290288,0.0936250370773486,0.776102281035916,160.596979158328,-0.101872688459541,0.283752198651973,-0.359019908721444,0.719580195809858,0.949810705021192,160.596979158328,-0.365712245356797,0.270392110868724,-1.35252557547565,0.176207242832742,0.952119013076541
"hsa-miR-6511a-3p","hsa-mir-6511a-1",11.5095765942622,-0.270182164850972,0.659348239845562,-0.409771572172932,0.681973521666495,0.999999765622576,11.5095765942622,-0.328408448301154,0.672999812773676,-0.487977027731499,0.625566112814065,0.949810705021192,11.5095765942622,0.0582262834501823,0.592607937884873,0.098254309009094,0.921730358689661,0.992167170291506
"hsa-miR-6511a-3p","hsa-mir-6511a-2",11.5095765942622,-0.270182164850972,0.659348239845562,-0.409771572172932,0.681973521666495,0.999999765622576,11.5095765942622,-0.328408448301154,0.672999812773676,-0.487977027731499,0.625566112814065,0.949810705021192,11.5095765942622,0.0582262834501823,0.592607937884873,0.098254309009094,0.921730358689661,0.992167170291506
"hsa-miR-6511a-3p","hsa-mir-6511a-3",11.4617118539349,-0.318105089647954,0.649852949667804,-0.489503186544841,0.62448549910765,0.999999765622576,11.4617118539349,-0.371716418684979,0.662842841320074,-0.56079117931589,0.574939900539483,0.949810705021192,11.4617118539349,0.0536113290370255,0.581568955714007,0.0921839594605003,0.926551882270895,0.992167170291506
"hsa-miR-6511a-3p","hsa-mir-6511a-4",11.426944700133,-0.258663681416258,0.648481862147886,-0.398875738111654,0.68998476699168,0.999999765622576,11.426944700133,-0.312354900737722,0.661492936471183,-0.472196879990917,0.636786266522286,0.949810705021192,11.426944700133,0.0536912193214647,0.580305122968549,0.0925223941618977,0.926282999562574,0.992167170291506
"hsa-miR-6511b-3p","hsa-mir-6511b-1",13.5324473388231,0.304484542639597,0.591808059811876,0.514498810199351,0.606903292019014,0.999999765622576,13.5324473388231,-0.316824127831981,0.592109339088947,-0.535077065866694,0.592596567961317,0.949810705021192,13.5324473388231,0.621308670471578,0.5369878729782,1.15702551535424,0.247261935942306,0.952119013076541
"hsa-miR-6511b-3p","hsa-mir-6511b-2",13.0922467266155,0.256487788830984,0.600278415110211,0.427281378731389,0.669174394176331,0.999999765622576,13.0922467266155,-0.32991188160331,0.600329471965792,-0.549551366390535,0.582627123812303,0.949810705021192,13.0922467266155,0.586399670434294,0.542891620655137,1.08014131757394,0.280079255275215,0.957959527950537
"hsa-miR-6513-3p","hsa-mir-6513",11.7861751193818,-0.0380997834269296,0.723817075710575,-0.0526373094880732,0.958020889489865,0.999999765622576,11.7861751193818,0.268876669272499,0.747671291431408,0.359618822273807,0.719132205904759,0.949810705021192,11.7861751193818,-0.306976452699429,0.699665588695914,-0.438747392553053,0.66084458283829,0.962852180892152
"hsa-miR-652-5p","hsa-mir-652",62.4822070977162,-0.432483615231485,0.436168857329315,-0.991550882104708,0.32141665972204,0.999999765622576,62.4822070977162,0.107559717497413,0.445154999518127,0.24162306974839,0.809072244589696,0.974353089730823,62.4822070977162,-0.540043332728898,0.424421845724071,-1.27242114931095,0.203223523586448,0.952119013076541
"hsa-miR-652-3p","hsa-mir-652",516.86179815854,-0.282763242625115,0.188699300229958,-1.49848591001941,0.13400705068529,0.855910452043001,516.86179815854,-0.134174729877281,0.19044217865207,-0.704543136541261,0.481094596359073,0.949810705021192,516.86179815854,-0.148588512747834,0.184927765511835,-0.803494879941781,0.421688754926989,0.957959527950537
"hsa-miR-653-5p","hsa-mir-653",33.0617745212131,-0.141540886598572,0.432407118455883,-0.327332461833681,0.743416442586724,0.999999765622576,33.0617745212131,-0.410129330350563,0.438414398501665,-0.935483259108801,0.349539306830647,0.931978044720089,33.0617745212131,0.268588443751991,0.397709927029602,0.675337539995573,0.499461338615702,0.957959527950537
"hsa-miR-659-5p","hsa-mir-659",29.2386070262606,-0.538363328152464,0.413812008703053,-1.30098527067828,0.193263496500384,0.908626886531657,29.2386070262606,-0.389237041342933,0.425165249139069,-0.915495897491885,0.359931355201583,0.931978044720089,29.2386070262606,-0.14912628680953,0.368341688086895,-0.404858563753854,0.685581477976764,0.971966550624695
"hsa-miR-660-5p","hsa-mir-660",3946.57665321109,-0.0208441288702807,0.247329146892947,-0.0842768801499276,0.932836293962662,0.999999765622576,3946.57665321109,0.238774378011756,0.247554335314086,0.964533211300094,0.334778666028005,0.919292951410221,3946.57665321109,-0.259618506882037,0.247095967238181,-1.05067885074703,0.293406112658892,0.957959527950537
"hsa-miR-664a-5p","hsa-mir-664a",12.1495031927665,0.181580569271466,0.56322266133504,0.322395709080765,0.747152934498106,0.999999765622576,12.1495031927665,0.284211829670578,0.583343668991619,0.487211646887114,0.626108352460388,0.949810705021192,12.1495031927665,-0.102631260399112,0.525859331406084,-0.195168658745084,0.845260913932003,0.977075481406779
"hsa-miR-664a-3p","hsa-mir-664a",67.4367226837758,0.0321753188981954,0.330065665912054,0.0974815687335638,0.922343970533867,0.999999765622576,67.4367226837758,-0.281049353924781,0.334573302046888,-0.840023254113066,0.400895348354892,0.948758636864511,67.4367226837758,0.313224672822976,0.3136213399903,0.998735203518562,0.317922982387798,0.957959527950537
"hsa-miR-671-5p","hsa-mir-671",33.3530289853551,-0.355238883541764,0.419117818278079,-0.847587165349454,0.396667924623545,0.999999765622576,33.3530289853551,-0.135443556587373,0.431151190829887,-0.314143992799067,0.753411678094239,0.955028887725091,33.3530289853551,-0.219795326954391,0.39058227258976,-0.562737590462148,0.573613583223454,0.957959527950537
"hsa-miR-671-3p","hsa-mir-671",143.512487599241,0.0617980636122547,0.301285668330635,0.20511451458898,0.837482656522511,0.999999765622576,143.512487599241,0.447406483986223,0.306319176167824,1.46058921149978,0.144128208762886,0.878363041892466,143.512487599241,-0.385608420373968,0.297044964483316,-1.29814831584404,0.194236374285186,0.952119013076541
"hsa-miR-6715a-3p","hsa-mir-6715a",5.18278818561534,-1.29124905679242,1.10694364246236,-1.16649936569498,0.2434126048978,0.935260699519635,5.18278818561534,-0.715190523361022,1.13208917702073,-0.631743980843591,0.527554184117194,0.949810705021192,5.18278818561534,-0.576058533431402,0.859273737432914,-0.670401652391217,0.50260178157824,NA
"hsa-miR-6716-3p","hsa-mir-6716",4.09784143537221,0.532206961686692,0.925422669175337,0.575096093292109,0.565226309943607,0.999999765622576,4.09784143537221,1.21309469067476,0.998769068594903,1.21458976736371,0.22452259353225,0.878363041892466,4.09784143537221,-0.680887728988064,0.871626666354397,-0.781168997313834,0.434703105357674,NA
"hsa-miR-6724-5p","hsa-mir-6724-1",13.3421030123134,-1.35226711301056,0.63355484558414,-2.13441207566453,0.0328090639603434,0.546126356294476,13.3421030123134,-1.18287305281007,0.64623651752336,-1.83040267879525,0.0671897474442568,0.878363041892466,13.3421030123134,-0.16939406020049,0.504558900752955,-0.335727027999512,0.73707672223123,0.973969168629416
"hsa-miR-6724-5p","hsa-mir-6724-2",13.0440415939,-1.23553202135101,0.631449701425688,-1.95665944343853,0.050387521156831,0.561969398319408,13.0440415939,-1.0665614723998,0.644141220692756,-1.65578826216515,0.0977647056537237,0.878363041892466,13.0440415939,-0.168970548951214,0.499180869771531,-0.338495641927444,0.734989710715074,0.973969168629416
"hsa-miR-6724-5p","hsa-mir-6724-3",12.9888599631506,-1.23535771170763,0.624865324021457,-1.97699834543101,0.0480418172202847,0.561969398319408,12.9888599631506,-1.10352632304521,0.638219113263566,-1.72907125485834,0.0837963430607211,0.878363041892466,12.9888599631506,-0.131831388662426,0.491536132659076,-0.268202843907433,0.78854318604476,0.977075481406779
"hsa-miR-6724-5p","hsa-mir-6724-4",12.9888599631506,-1.23535771170763,0.624865324021457,-1.97699834543101,0.0480418172202847,0.561969398319408,12.9888599631506,-1.10352632304521,0.638219113263566,-1.72907125485834,0.0837963430607211,0.878363041892466,12.9888599631506,-0.131831388662426,0.491536132659076,-0.268202843907433,0.78854318604476,0.977075481406779
"hsa-miR-6737-3p","hsa-mir-6737",4.07445674833083,1.00325016682898,1.13141272675436,0.886723423826922,0.375227824030969,0.999999765622576,4.07445674833083,1.1415352385834,1.18406403445164,0.964082351434706,0.335004640145785,0.919292951410221,4.07445674833083,-0.138285071754419,1.07905481414295,-0.128153889813515,0.898027189691654,NA
"hsa-miR-6741-3p","hsa-mir-6741",7.27439626649615,0.420257763660367,0.819602279214641,0.512758168587655,0.608120494563488,0.999999765622576,7.27439626649615,1.40788007222252,0.884414619402308,1.5918778832195,0.111412145920006,0.878363041892466,7.27439626649615,-0.987622308562157,0.833006799425559,-1.18561134103974,0.235775821443651,0.952119013076541
